Student ID,student_name,gender,grade,reading_score,math_score,school_name
29342,Karen Miller,F,12th,80.67,77.36,Rodriguez High School
29343,Linda Gonzalez,M,10th,58.79,72.46,Rodriguez High School
29344,Robert Moore,M,11th,52.51,62.67,Rodriguez High School
29345,Barbara Thomas,F,12th,43.76,77.85,Rodriguez High School
29346,John Lopez,F,12th,56.11,55.37,Rodriguez High School
29347,Charles Martin,F,12th,43.63,87.57,Rodriguez High School
29348,Sarah Davis,F,9th,74.99,72.93,Rodriguez High School
29349,Richard Davis,M,11th,65.59,50.0,Rodriguez High School
29350,Elizabeth Wilson,M,11th,65.51,53.73,Rodriguez High School
29351,Joseph Anderson,F,11th,62.44,55.68,Rodriguez High School
29352,Jennifer Wilson,F,9th,56.62,63.2,Rodriguez High School
29353,Jennifer Smith,F,12th,72.12,69.67,Rodriguez High School
29354,Elizabeth Jackson,M,10th,52.84,65.96,Rodriguez High School
29355,David Williams,F,9th,75.74,99.57,Rodriguez High School
29356,Jennifer Rodriguez,F,10th,69.64,87.59,Rodriguez High School
29357,William Brown,M,11th,85.83,87.17,Rodriguez High School
29358,John Martin,F,10th,64.78,55.6,Rodriguez High School
29359,Charles Hernandez,F,9th,61.38,53.57,Rodriguez High School
29360,Charles Taylor,M,9th,70.87,67.4,Rodriguez High School
29361,Linda Garcia,M,9th,67.65,51.24,Rodriguez High School
29362,Robert Davis,M,10th,96.74,68.29,Rodriguez High School
29363,Linda Williams,M,10th,50.15,65.71,Rodriguez High School
29364,Charles Thomas,M,9th,80.04,58.62,Rodriguez High School
29365,Elizabeth Williams,F,9th,67.07,56.68,Rodriguez High School
29366,William Davis,F,10th,57.86,49.11,Rodriguez High School
29367,Linda Davis,M,11th,66.47,74.76,Rodriguez High School
29368,Karen Miller,M,9th,94.7,70.64,Rodriguez High School
29369,Susan Taylor,M,10th,62.15,53.93,Rodriguez High School
29370,Barbara Jones,M,9th,81.04,82.45,Rodriguez High School
29371,Mary Anderson,M,12th,57.97,81.76,Rodriguez High School
29372,David Anderson,F,11th,70.09,58.55,Rodriguez High School
29373,Richard Jackson,F,11th,75.79,92.96,Rodriguez High School
29374,Barbara Anderson,M,12th,100.0,73.73,Rodriguez High School
29375,Barbara Moore,M,12th,43.03,64.22,Rodriguez High School
29376,Patricia Hernandez,M,12th,51.18,44.97,Rodriguez High School
29377,Joseph Jones,F,11th,64.44,81.21,Rodriguez High School
29378,Robert Martin,F,10th,93.02,84.11,Rodriguez High School
29379,Elizabeth Martinez,F,11th,56.05,72.72,Rodriguez High School
29380,Jennifer Garcia,F,12th,48.93,85.97,Rodriguez High School
29381,Jennifer Miller,F,9th,53.75,87.64,Rodriguez High School
29382,Sarah Brown,F,12th,71.18,74.75,Rodriguez High School
29383,Susan Hernandez,F,12th,83.82,44.83,Rodriguez High School
29384,Michael Moore,F,11th,90.25,68.68,Rodriguez High School
29385,Karen Johnson,F,12th,60.25,68.52,Rodriguez High School
29386,Mary Miller,M,9th,81.3,61.85,Rodriguez High School
29387,David Moore,F,9th,75.96,89.72,Rodriguez High School
29388,Karen Miller,F,12th,76.62,50.42,Rodriguez High School
29389,Karen Jones,M,12th,65.43,67.42,Rodriguez High School
29390,Mary Wilson,M,9th,93.56,98.17,Rodriguez High School
29391,Michael Martinez,M,9th,66.87,87.17,Rodriguez High School
29392,Sarah Davis,F,9th,100.0,77.37,Rodriguez High School
29393,Jessica Wilson,F,11th,67.36,74.13,Rodriguez High School
29394,William Garcia,F,10th,89.15,87.27,Rodriguez High School
29395,Michael Rodriguez,F,11th,86.66,96.56,Rodriguez High School
29396,Michael Rodriguez,M,11th,100.0,82.64,Rodriguez High School
29397,Michael Lopez,M,10th,61.08,65.21,Rodriguez High School
29398,Thomas Martin,M,11th,69.19,72.53,Rodriguez High School
29399,Barbara Jones,F,10th,93.77,65.77,Rodriguez High School
29400,Sarah Jones,F,12th,68.39,86.35,Rodriguez High School
29401,Robert Miller,F,12th,60.7,45.79,Rodriguez High School
29402,John Smith,M,9th,76.61,86.34,Rodriguez High School
29403,Jennifer Miller,M,11th,70.81,53.29,Rodriguez High School
29404,Linda Wilson,F,12th,89.28,72.64,Rodriguez High School
29405,Joseph Miller,M,9th,96.78,65.31,Rodriguez High School
29406,Michael Smith,F,9th,62.02,92.63,Rodriguez High School
29407,William Miller,M,10th,70.87,100.0,Rodriguez High School
29408,Karen Miller,M,11th,77.42,42.57,Rodriguez High School
29409,Sarah Wilson,F,9th,78.92,80.02,Rodriguez High School
29410,Joseph Moore,F,12th,69.74,77.33,Rodriguez High School
29411,Elizabeth Williams,M,9th,62.2,61.17,Rodriguez High School
29412,David Smith,F,9th,68.81,73.4,Rodriguez High School
29413,Mary Thomas,M,12th,87.4,82.73,Rodriguez High School
29414,John Taylor,M,10th,57.21,82.94,Rodriguez High School
29415,John Hernandez,F,10th,60.58,81.84,Rodriguez High School
29416,Patricia Miller,F,12th,60.52,78.88,Rodriguez High School
29417,Jessica Taylor,M,9th,60.94,69.44,Rodriguez High School
29418,David Brown,F,11th,66.72,61.13,Rodriguez High School
29419,John Thomas,M,10th,61.12,80.1,Rodriguez High School
29420,Mary Jones,F,9th,77.45,58.74,Rodriguez High School
29421,Sarah Williams,M,9th,76.68,61.43,Rodriguez High School
29422,Mary Johnson,F,12th,73.09,81.14,Rodriguez High School
29423,Mary Thomas,F,10th,62.17,92.69,Rodriguez High School
29424,James Jackson,F,9th,63.99,46.62,Rodriguez High School
29425,Charles Rodriguez,F,12th,83.85,55.72,Rodriguez High School
29426,Karen Rodriguez,M,12th,84.54,79.42,Rodriguez High School
29427,David Smith,F,11th,49.59,72.47,Rodriguez High School
29428,Charles Taylor,F,12th,100.0,47.58,Rodriguez High School
29429,Jennifer Smith,F,12th,80.74,47.98,Rodriguez High School
29430,Sarah Rodriguez,F,10th,78.45,66.44,Rodriguez High School
29431,James Brown,F,10th,69.68,44.94,Rodriguez High School
29432,Sarah Taylor,F,12th,84.64,55.96,Rodriguez High School
29433,Karen Jackson,F,11th,69.44,91.7,Rodriguez High School
29434,Susan Miller,M,9th,77.09,94.15,Rodriguez High School
29435,William Martin,M,12th,74.44,55.73,Rodriguez High School
29436,William Anderson,M,12th,84.99,89.27,Rodriguez High School
29437,David Miller,F,10th,63.83,57.97,Rodriguez High School
29438,Jennifer Rodriguez,F,11th,57.95,55.91,Rodriguez High School
29439,Patricia Taylor,M,11th,62.94,66.58,Rodriguez High School
29440,Jennifer Taylor,M,9th,57.69,63.33,Rodriguez High School
29441,Susan Jones,M,10th,69.05,70.94,Rodriguez High School
29442,Sarah Davis,M,10th,71.65,55.03,Rodriguez High School
29443,Elizabeth Hernandez,F,12th,79.86,58.39,Rodriguez High School
29444,John Johnson,F,12th,52.76,91.36,Rodriguez High School
29445,Susan Brown,F,11th,66.53,61.21,Rodriguez High School
29446,Thomas Taylor,M,12th,82.46,59.12,Rodriguez High School
29447,William Rodriguez,M,11th,67.68,38.3,Rodriguez High School
29448,John Brown,M,10th,44.78,82.31,Rodriguez High School
29449,Mary Wilson,F,9th,74.73,50.02,Rodriguez High School
29450,Karen Davis,F,9th,69.43,88.69,Rodriguez High School
29451,Sarah Brown,M,9th,49.99,66.29,Rodriguez High School
29452,Linda Miller,F,11th,64.43,70.21,Rodriguez High School
29453,Joseph Anderson,F,11th,77.05,82.33,Rodriguez High School
29454,Mary Brown,M,9th,38.06,80.82,Rodriguez High School
29455,William Miller,F,10th,73.73,44.42,Rodriguez High School
29456,Sarah Lopez,F,11th,74.1,69.63,Rodriguez High School
29457,Susan Miller,M,11th,100.0,84.8,Rodriguez High School
29458,Jennifer Jackson,M,10th,81.59,66.29,Rodriguez High School
29459,Charles Anderson,F,12th,55.15,58.4,Rodriguez High School
29460,Charles Lopez,M,11th,68.44,41.25,Rodriguez High School
29461,Mary Hernandez,F,11th,64.93,66.68,Rodriguez High School
29462,Richard Brown,M,9th,81.62,75.0,Rodriguez High School
29463,James Johnson,F,9th,66.27,64.08,Rodriguez High School
29464,Susan Moore,F,12th,89.33,98.74,Rodriguez High School
29465,David Hernandez,F,10th,76.31,57.97,Rodriguez High School
29466,Charles Taylor,M,9th,76.68,83.98,Rodriguez High School
29467,Thomas Johnson,M,11th,72.18,84.9,Rodriguez High School
29468,Mary Gonzalez,M,9th,74.6,69.55,Rodriguez High School
29469,Jennifer Anderson,F,12th,93.6,62.36,Rodriguez High School
29470,David Brown,M,9th,90.52,51.97,Rodriguez High School
29471,Charles Wilson,M,11th,64.44,37.6,Rodriguez High School
29472,Sarah Taylor,F,11th,74.44,71.92,Rodriguez High School
29473,Linda Gonzalez,F,12th,100.0,69.26,Rodriguez High School
29474,Joseph Hernandez,F,12th,76.95,71.59,Rodriguez High School
29475,Jessica Moore,M,12th,57.18,85.4,Rodriguez High School
29476,Barbara Lopez,F,11th,63.64,98.08,Rodriguez High School
29477,Jennifer Garcia,F,9th,100.0,86.74,Rodriguez High School
29478,Patricia Smith,M,9th,61.27,81.77,Rodriguez High School
29479,Thomas Brown,M,9th,57.59,62.33,Rodriguez High School
29480,Thomas Jones,F,10th,61.0,63.31,Rodriguez High School
29481,William Garcia,F,9th,51.35,43.03,Rodriguez High School
29482,Barbara Taylor,M,12th,53.37,50.85,Rodriguez High School
29483,Elizabeth Johnson,M,10th,66.85,51.03,Rodriguez High School
29484,James Gonzalez,F,11th,96.63,68.03,Rodriguez High School
29485,James Gonzalez,F,11th,75.74,85.29,Rodriguez High School
29486,John Hernandez,F,10th,80.66,72.42,Rodriguez High School
29487,Jessica Moore,M,11th,60.24,50.88,Rodriguez High School
29488,Mary Moore,F,11th,61.04,63.84,Rodriguez High School
29489,Thomas Smith,M,10th,77.06,62.73,Rodriguez High School
29490,Patricia Martin,M,10th,72.16,100.0,Rodriguez High School
29491,Jennifer Jones,M,12th,86.79,53.85,Rodriguez High School
29492,Karen Rodriguez,F,12th,66.53,83.28,Rodriguez High School
29493,Patricia Jones,F,9th,62.87,72.4,Rodriguez High School
29494,Linda Taylor,M,9th,56.5,92.76,Rodriguez High School
29495,Joseph Martin,M,10th,61.2,63.89,Rodriguez High School
29496,Richard Anderson,M,12th,51.29,82.63,Rodriguez High School
29497,Patricia Moore,M,10th,100.0,46.42,Rodriguez High School
29498,Charles Davis,F,10th,79.45,89.59,Rodriguez High School
29499,Susan Smith,M,10th,51.39,66.36,Rodriguez High School
29500,Mary Martin,F,10th,76.54,94.37,Rodriguez High School
29501,John Thomas,F,9th,75.93,69.53,Rodriguez High School
29502,John Garcia,M,10th,81.37,87.11,Rodriguez High School
29503,Linda Lopez,M,11th,71.0,89.09,Rodriguez High School
29504,Robert Jones,M,9th,67.18,70.8,Rodriguez High School
29505,John Brown,M,11th,52.97,79.92,Rodriguez High School
29506,Robert Williams,M,12th,30.86,40.81,Rodriguez High School
29507,Elizabeth Jackson,M,9th,66.87,73.53,Rodriguez High School
29508,Linda Garcia,F,11th,84.1,76.37,Rodriguez High School
29509,Michael Garcia,F,11th,57.15,64.2,Rodriguez High School
29510,Richard Gonzalez,M,10th,74.72,84.4,Rodriguez High School
29511,Robert Garcia,F,10th,60.07,50.16,Rodriguez High School
29512,Elizabeth Martin,F,9th,52.28,90.05,Rodriguez High School
29513,Elizabeth Thomas,M,9th,78.26,64.45,Rodriguez High School
29514,Sarah Williams,M,10th,80.1,81.62,Rodriguez High School
29515,James Williams,M,11th,64.62,83.75,Rodriguez High School
29516,Charles Smith,M,9th,69.01,75.06,Rodriguez High School
29517,Linda Jackson,M,9th,97.9,62.28,Rodriguez High School
29518,Patricia Thomas,M,10th,91.88,84.66,Rodriguez High School
29519,Robert Jones,F,10th,65.58,65.75,Rodriguez High School
29520,Mary Garcia,F,9th,78.91,52.73,Rodriguez High School
29521,Michael Anderson,M,11th,84.36,74.61,Rodriguez High School
29522,Elizabeth Martinez,M,9th,66.39,82.56,Rodriguez High School
29523,Charles Thomas,M,10th,58.36,66.6,Rodriguez High School
29524,William Davis,M,9th,75.72,70.9,Rodriguez High School
29525,Charles Smith,M,9th,65.96,92.7,Rodriguez High School
29526,Thomas Moore,M,11th,58.86,67.12,Rodriguez High School
29527,Joseph Garcia,F,9th,68.32,61.76,Rodriguez High School
29528,Thomas Moore,M,11th,70.89,64.78,Rodriguez High School
29529,Charles Johnson,M,10th,96.12,67.3,Rodriguez High School
29530,Michael Taylor,F,12th,61.76,59.3,Rodriguez High School
29531,Joseph Thomas,M,10th,73.76,88.46,Rodriguez High School
29532,Thomas Williams,F,9th,51.57,80.94,Rodriguez High School
29533,Elizabeth Garcia,F,10th,67.47,61.58,Rodriguez High School
29534,Mary Hernandez,M,12th,100.0,49.55,Rodriguez High School
29535,Linda Wilson,M,10th,87.6,69.65,Rodriguez High School
29536,Barbara Martin,F,9th,52.9,58.14,Rodriguez High School
29537,Michael Moore,M,9th,71.12,52.55,Rodriguez High School
29538,Robert Garcia,M,9th,75.52,81.74,Rodriguez High School
29539,Richard Johnson,M,10th,83.33,81.89,Rodriguez High School
29540,Charles Davis,M,12th,86.2,87.13,Rodriguez High School
29541,David Thomas,M,11th,53.78,60.48,Rodriguez High School
29542,James Thomas,M,12th,79.0,64.64,Rodriguez High School
29543,Barbara Taylor,F,12th,93.44,75.21,Rodriguez High School
29544,William Garcia,M,12th,84.28,60.31,Rodriguez High School
29545,Michael Gonzalez,F,10th,64.05,61.08,Rodriguez High School
29546,Thomas Martinez,F,10th,73.64,79.5,Rodriguez High School
29547,David Wilson,M,12th,67.16,65.52,Rodriguez High School
29548,Thomas Thomas,M,12th,72.37,59.07,Rodriguez High School
29549,Robert Moore,F,11th,87.15,62.24,Rodriguez High School
29550,David Martinez,M,12th,83.0,36.45,Rodriguez High School
29551,Jennifer Martinez,F,11th,89.41,80.73,Rodriguez High School
29552,David Smith,F,12th,78.41,57.6,Rodriguez High School
29553,Robert Johnson,M,11th,49.75,32.32,Rodriguez High School
29554,David Wilson,M,11th,74.01,82.72,Rodriguez High School
29555,Richard Hernandez,M,10th,73.78,95.52,Rodriguez High School
29556,Jennifer Johnson,F,11th,80.88,70.11,Rodriguez High School
29557,Charles Rodriguez,F,10th,50.35,84.68,Rodriguez High School
29558,Sarah Wilson,F,10th,95.86,53.98,Rodriguez High School
29559,Richard Lopez,F,12th,64.12,67.68,Rodriguez High School
29560,Barbara Gonzalez,F,12th,77.31,76.58,Rodriguez High School
29561,Michael Thomas,F,12th,87.47,63.99,Rodriguez High School
29562,Thomas Rodriguez,F,9th,96.41,86.23,Rodriguez High School
29563,Susan Rodriguez,F,9th,70.75,72.67,Rodriguez High School
29564,Jennifer Smith,M,11th,69.8,28.36,Rodriguez High School
29565,Karen Smith,F,10th,68.7,63.57,Rodriguez High School
29566,Charles Anderson,F,9th,95.52,100.0,Rodriguez High School
29567,Thomas Martin,M,11th,49.62,54.19,Rodriguez High School
29568,Linda Williams,F,11th,75.59,76.59,Rodriguez High School
29569,Barbara Anderson,M,9th,97.55,77.68,Rodriguez High School
29570,Sarah Gonzalez,F,10th,64.97,66.05,Rodriguez High School
29571,Robert Taylor,F,9th,70.67,71.41,Rodriguez High School
29572,John Jackson,M,11th,58.26,54.85,Rodriguez High School
29573,Jennifer Taylor,F,11th,49.44,82.88,Rodriguez High School
29574,Robert Jones,M,9th,70.65,89.69,Rodriguez High School
29575,Charles Hernandez,M,12th,58.57,60.76,Rodriguez High School
29576,James Gonzalez,M,9th,94.65,65.06,Rodriguez High School
29577,Thomas Hernandez,M,11th,85.43,57.55,Rodriguez High School
29578,Sarah Brown,F,11th,56.27,81.17,Rodriguez High School
29579,Elizabeth Hernandez,F,9th,70.61,49.98,Rodriguez High School
29580,Sarah Smith,F,11th,54.3,70.95,Rodriguez High School
29581,Patricia Jones,F,11th,74.93,77.08,Rodriguez High School
29582,Mary Lopez,F,12th,62.48,71.3,Rodriguez High School
29583,David Thomas,M,12th,65.96,91.63,Rodriguez High School
29584,Patricia Miller,M,9th,52.62,87.15,Rodriguez High School
29585,Richard Wilson,M,9th,40.57,100.0,Rodriguez High School
29586,David Davis,M,11th,59.44,63.54,Rodriguez High School
29587,James Davis,M,11th,76.15,74.94,Rodriguez High School
29588,Charles Taylor,M,12th,88.45,78.95,Rodriguez High School
29589,William Gonzalez,F,12th,60.66,66.94,Rodriguez High School
29590,Joseph Gonzalez,F,10th,75.8,77.57,Rodriguez High School
29591,Linda Lopez,F,10th,86.0,65.03,Rodriguez High School
29592,David Martin,F,10th,67.32,87.86,Rodriguez High School
29593,Richard Thomas,F,9th,87.66,95.49,Rodriguez High School
29594,Mary Garcia,M,11th,76.5,68.75,Rodriguez High School
29595,Jessica Moore,F,9th,61.99,69.85,Rodriguez High School
29596,Thomas Anderson,M,12th,64.68,70.17,Rodriguez High School
29597,Michael Wilson,F,10th,76.6,85.85,Rodriguez High School
29598,Michael Garcia,F,10th,50.12,67.62,Rodriguez High School
29599,Barbara Johnson,M,9th,91.12,64.72,Rodriguez High School
29600,James Moore,F,11th,61.68,61.25,Rodriguez High School
29601,Robert Miller,M,10th,70.3,45.24,Rodriguez High School
29602,Joseph Garcia,F,9th,64.56,88.39,Rodriguez High School
29603,Mary Taylor,M,11th,67.64,65.1,Rodriguez High School
29604,Richard Gonzalez,F,12th,67.86,63.04,Rodriguez High School
29605,Susan Davis,M,11th,61.24,67.4,Rodriguez High School
29606,Joseph Hernandez,M,10th,65.95,87.83,Rodriguez High School
29607,Richard Martin,M,12th,64.03,75.26,Rodriguez High School
29608,James Johnson,F,11th,60.55,64.72,Rodriguez High School
29609,David Wilson,F,11th,41.2,67.22,Rodriguez High School
29610,Robert Miller,M,10th,59.46,32.1,Rodriguez High School
29611,Jessica Hernandez,F,9th,59.4,86.63,Rodriguez High School
29612,Joseph Brown,M,9th,72.86,61.73,Rodriguez High School
29613,Elizabeth Smith,M,10th,85.95,59.28,Rodriguez High School
29614,Michael Lopez,M,11th,74.85,75.05,Rodriguez High School
29615,David Hernandez,M,10th,45.11,77.63,Rodriguez High School
29616,Thomas Smith,M,11th,65.74,71.15,Rodriguez High School
29617,Joseph Martin,M,10th,76.48,60.82,Rodriguez High School
29618,Sarah Brown,F,10th,98.82,92.6,Rodriguez High School
29619,Charles Jones,M,9th,88.89,66.75,Rodriguez High School
29620,Susan Gonzalez,F,10th,78.54,60.16,Rodriguez High School
29621,Charles Jackson,M,9th,48.25,69.96,Rodriguez High School
29622,Jessica Jackson,F,10th,99.97,79.97,Rodriguez High School
29623,James Martinez,M,12th,77.49,68.16,Rodriguez High School
29624,Mary Anderson,M,12th,93.3,60.38,Rodriguez High School
29625,Charles Brown,M,9th,100.0,67.1,Rodriguez High School
29626,Patricia Lopez,M,12th,34.97,89.22,Rodriguez High School
29627,Charles Rodriguez,F,12th,72.6,86.83,Rodriguez High School
29628,Jessica Anderson,F,11th,85.73,71.49,Rodriguez High School
29629,William Jackson,F,11th,85.7,70.98,Rodriguez High School
29630,Sarah Miller,M,11th,65.0,89.07,Rodriguez High School
29631,Jessica Anderson,M,10th,57.0,72.28,Rodriguez High School
29632,David Garcia,F,12th,51.75,62.39,Rodriguez High School
29633,John Wilson,F,12th,60.87,59.27,Rodriguez High School
29634,Jennifer Taylor,M,9th,97.27,98.34,Rodriguez High School
29635,Charles Moore,M,12th,69.56,59.88,Rodriguez High School
29636,Karen Thomas,M,9th,62.67,53.09,Rodriguez High School
29637,John Garcia,M,12th,64.41,91.45,Rodriguez High School
29638,Thomas Martin,F,12th,73.66,75.77,Rodriguez High School
29639,Robert Thomas,F,10th,75.96,79.92,Rodriguez High School
29640,Thomas Thomas,M,12th,89.18,52.55,Rodriguez High School
29641,William Miller,M,12th,79.36,60.16,Rodriguez High School
29642,Robert Rodriguez,F,9th,75.14,68.73,Rodriguez High School
29643,Elizabeth Smith,M,10th,65.8,72.62,Rodriguez High School
29644,Michael Jones,M,9th,70.35,53.91,Rodriguez High School
29645,Jennifer Garcia,F,10th,64.48,80.82,Rodriguez High School
29646,Joseph Davis,M,9th,78.07,81.91,Rodriguez High School
29647,James Martinez,M,11th,81.13,89.95,Rodriguez High School
29648,John Thomas,F,12th,50.75,55.45,Rodriguez High School
29649,James Thomas,F,9th,92.71,73.86,Rodriguez High School
29650,Susan Jones,M,12th,66.32,77.15,Rodriguez High School
29651,Jessica Hernandez,F,10th,67.77,26.55,Rodriguez High School
29652,Sarah Miller,F,9th,75.65,84.98,Rodriguez High School
29653,Linda Taylor,M,9th,100.0,59.3,Rodriguez High School
29654,Susan Taylor,F,9th,83.06,67.96,Rodriguez High School
